Concept Id,CPT Code,Clinician Descriptor Id,Clinician Descriptor
1020959,31651,10029483,Flexible bronchoscopy with balloon occlusion and insertion of bronchial valve
1020959,31651,10029484,Flexible bronchoscopy with insertion of bronchial valve
1020959,31651,10029485,Rigid bronchoscopy with balloon occlusion and insertion of bronchial valve
1020959,31651,10029486,Rigid bronchoscopy with insertion of bronchial valve
1027683,31652,10029487,Flexible bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided tracheal and transbronchial sampling of hilar lymph nodes
1027683,31652,10029488,Flexible bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided tracheal and transbronchial sampling of mediastinal and hilar lymph nodes
1027683,31652,10029489,Flexible bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided tracheal and transbronchial sampling of mediastinal lymph nodes
1027683,31652,10029490,Flexible bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided tracheal sampling of hilar lymph nodes
1027683,31652,10029491,Flexible bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided tracheal sampling of mediastinal and hilar lymph nodes
1027683,31652,10029492,Flexible bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided tracheal sampling of mediastinal lymph nodes
1027683,31652,10029493,Flexible bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided transbronchial sampling of hilar lymph nodes
1027683,31652,10029494,Flexible bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided transbronchial sampling of mediastinal and hilar lymph nodes
1027683,31652,10029495,Flexible bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided transbronchial sampling of mediastinal lymph nodes
1027683,31652,10029496,Rigid bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided tracheal and transbronchial sampling of hilar lymph nodes
1027683,31652,10029497,Rigid bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided tracheal and transbronchial sampling of mediastinal and hilar lymph nodes
1027683,31652,10029498,Rigid bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided tracheal and transbronchial sampling of mediastinal lymph nodes
1027683,31652,10029499,Rigid bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided tracheal sampling of hilar lymph nodes
1027683,31652,10029500,Rigid bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided tracheal sampling of mediastinal and hilar lymph nodes
1027683,31652,10029501,Rigid bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided tracheal sampling of mediastinal lymph nodes
1027683,31652,10029502,Rigid bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided transbronchial sampling of hilar lymph nodes
1027683,31652,10029503,Rigid bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided transbronchial sampling of mediastinal and hilar lymph nodes
1027683,31652,10029504,Rigid bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided transbronchial sampling of mediastinal lymph nodes
1027684,31653,10029505,Flexible bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided tracheal and transbronchial sampling of hilar lymph nodes
1027684,31653,10029506,Flexible bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided tracheal and transbronchial sampling of mediastinal and hilar lymph nodes
1027684,31653,10029507,Flexible bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided tracheal and transbronchial sampling of mediastinal lymph nodes
1027684,31653,10029508,Flexible bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided tracheal sampling of hilar lymph nodes
1027684,31653,10029509,Flexible bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided tracheal sampling of mediastinal and hilar lymph nodes
1027684,31653,10029510,Flexible bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided tracheal sampling of mediastinal lymph nodes
1027684,31653,10029511,Flexible bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided transbronchial sampling of hilar lymph nodes
1027684,31653,10029512,Flexible bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided transbronchial sampling of mediastinal and hilar lymph nodes
1027684,31653,10029513,Flexible bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided transbronchial sampling of mediastinal lymph nodes
1027684,31653,10029514,Rigid bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided tracheal and transbronchial sampling of hilar lymph nodes
1027684,31653,10029515,Rigid bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided tracheal and transbronchial sampling of mediastinal and hilar lymph nodes
1027684,31653,10029516,Rigid bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided tracheal and transbronchial sampling of mediastinal lymph nodes
1027684,31653,10029517,Rigid bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided tracheal sampling of hilar lymph nodes
1027684,31653,10029518,Rigid bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided tracheal sampling of mediastinal and hilar lymph nodes
1027684,31653,10029519,Rigid bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided tracheal sampling of mediastinal lymph nodes
1027684,31653,10029520,Rigid bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided transbronchial sampling of hilar lymph nodes
1027684,31653,10029521,Rigid bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided transbronchial sampling of mediastinal and hilar lymph nodes
1027684,31653,10029522,Rigid bronchoscopy using fluoroscopic guidance with endobronchial ultrasound guided transbronchial sampling of mediastinal lymph nodes
1027685,31654,10029523,Endobronchial ultrasound during diagnostic bronchoscopic procedure
1027685,31654,10029524,Endobronchial ultrasound during therapeutic bronchoscopic procedure
1020960,31660,10005420,Flexible bronchoscopy with bronchial thermoplasty under fluoroscopic guidance
1020960,31660,10005421,Rigid bronchoscopy with bronchial thermoplasty under fluoroscopic guidance
1020961,31661,10005422,Flexible bronchoscopy with bronchial thermoplasty under fluoroscopic guidance
1020961,31661,10005423,Rigid bronchoscopy with bronchial thermoplasty under fluoroscopic guidance
1005926,31717,10005424,Catheterization with bronchial brush biopsy
1005928,31720,10005425,Nasotracheal catheter aspiration
1005929,31725,10005426,Tracheobronchial catheter aspiration using fiberscope
1005930,31730,10005427,Percutaneous introduction of indwelling tube into trachea for oxygen therapy
1005930,31730,10005428,Percutaneous introduction of needle wire dilator into trachea for oxygen therapy
1005930,31730,10005429,Percutaneous introduction of stent into trachea for oxygen therapy
1005933,31750,10005430,Cervical tracheoplasty
1005934,31755,10005431,Tracheoplasty with tracheopharyngeal fistulization
1005935,31760,10005432,Intrathoracic tracheoplasty
1005936,31766,10005433,Carinal reconstruction
1005938,31770,10005434,Bronchoplasty with graft repair
1005939,31775,10005435,Bronchoplasty with excision of stenosis and anastomosis
1005941,31780,10005436,Excision of cervical tracheal stenosis and anastomosis
1005942,31781,10005437,Excision of cervicothoracic tracheal stenosis and anastomosis
1005944,31785,10005438,Excision of cervical tracheal carcinoma
1005944,31785,10005439,Excision of cervical tracheal tumor
1005945,31786,10005440,Excision of thoracic tracheal carcinoma
1005945,31786,10005441,Excision of thoracic tracheal tumor
1005947,31800,10005442,Suture of cervical tracheal injury
1005947,31800,10005443,Suture of cervical tracheal wound
1005948,31805,10005444,Suture of intrathoracic tracheal injury
1005948,31805,10005445,Suture of intrathoracic tracheal wound
1005950,31820,10005446,Surgical closure of tracheal fistula
1005950,31820,10005447,Surgical closure of tracheostomy
1005951,31825,10005448,Surgical closure of tracheal fistula with plastic repair
1005951,31825,10005449,Surgical closure of tracheostomy with plastic repair
1005952,31830,10005450,Revision of tracheostomy scar
1005954,31899,10005451,Procedure on bronchus
1005954,31899,10005452,Procedure on trachea
1005963,32035,10005453,Thoracostomy with rib resection
1005964,32036,10005454,Thoracostomy with open flap drainage
1020619,32096,10005455,Unilateral thoracotomy with biopsy of lung infiltrate
1020620,32097,10005456,Unilateral thoracotomy with biopsy of lung nodule
1020621,32098,10005457,Thoracotomy with biopsy of pleura
1005967,32100,10005458,Thoracotomy with exploration
1005968,32110,10005459,Thoracotomy with control of traumatic hemorrhage
1005968,32110,10005460,Thoracotomy with control of traumatic hemorrhage and repair of lung tear
1005968,32110,10005461,Thoracotomy with repair of lung tear
1005969,32120,10005462,Thoracotomy
1005970,32124,10005463,Thoracotomy with open intrapleural pneumonolysis
1005971,32140,10005464,Thoracotomy with cyst removal
1005971,32140,10005465,Thoracotomy with cyst removal and pleural procedure
1005972,32141,10005466,Thoracotomy with resection-plication of bulla
1005972,32141,10005467,Thoracotomy with resection-plication of bulla and pleural procedure
1005973,32150,10005468,Thoracotomy with removal of intrapleural fibrin deposit
1005973,32150,10005469,Thoracotomy with removal of intrapleural foreign body
1005974,32151,10005470,Thoracotomy with removal of intrapulmonary foreign body
1005975,32160,10005471,Thoracotomy with cardiac massage
1005977,32200,10005472,Pneumonostomy with open drainage of abscess
1005977,32200,10005473,Pneumonostomy with open drainage of cyst
1005979,32215,10005476,Pleural scarification
1005981,32220,10005477,Complete pulmonary decortication
1005982,32225,10005478,Partial pulmonary decortication
1005984,32310,10005479,Parietal pleurectomy
1005985,32320,10005480,Decortication and parietal pleurectomy
1005987,32400,10005481,Percutaneous needle biopsy of pleura
1005989,32405,10005482,Percutaneous needle biopsy of lung
1005989,32405,10005483,Percutaneous needle biopsy of mediastinum
1005991,32440,10005484,Pneumonectomy
1005992,32442,10005485,Pneumonectomy with resection of segment of trachea and bronchotracheal anastomosis
1005993,32445,10005486,Extrapleural pneumonectomy
1005995,32480,10005487,Lobectomy of lung
1005996,32482,10005488,Bilobectomy of lung
1005997,32484,10005489,Segmentectomy of lung
1005998,32486,10005490,Removal of lung with circumferential resection of segment of bronchus and broncho-bronchial anastomosis
1005999,32488,10005491,Removal of remaining lung after partial removal of lung
1006000,32491,10005492,Resection-plication of emphysematous lung by sternal split approach
1006000,32491,10005493,Resection-plication of emphysematous lung by transthoracic approach
1006002,32501,10005494,Resection and repair of bronchus
1014018,32503,10005495,Resection of apical lung tumor
1014018,32503,10005496,Resection of apical lung tumor and chest wall
1014018,32503,10005497,Resection of apical lung tumor and rib
1014018,32503,10005498,Resection of apical lung tumor with neurovascular dissection
1006004,32504,10005499,Resection of apical lung tumor and chest wall with chest wall reconstruction
1006004,32504,10005500,Resection of apical lung tumor and rib with chest wall reconstruction
